qs_seq 1 10000000 -1 3032 1636.321
qs_seq 1 10000000 -1 24737 1637.444
qs_seq 1 10000000 -1 22853 1638.309
qs_seq 1 10000000 -1 8195 1640.226
qs_seq 1 10000000 -1 15817 1641.130
qs_seq 1 10000000 -1 18003 1641.580
qs_seq 1 10000000 -1 2431 1643.514
qs_seq 1 10000000 -1 22853 1645.121
qs_seq 1 10000000 -1 1311 1645.282
qs_seq 1 10000000 -1 3638 1645.450
qs_seq 1 10000000 -1 6989 1647.301
qs_seq 1 10000000 -1 17401 1647.808
qs_seq 1 10000000 -1 14659 1651.909
qs_seq 1 10000000 -1 12921 1652.226
qs_seq 1 10000000 -1 25868 1653.910
qs_seq 1 10000000 -1 6989 1654.532
qs_seq 1 10000000 -1 10234 1654.767
qs_seq 1 10000000 -1 2277 1657.652
qs_seq 1 10000000 -1 4240 1732.902
qs_seq 1 10000000 -1 32129 1744.553
qs_seq 1 20000000 -1 4377 3367.756
qs_seq 1 20000000 -1 25988 3411.371
qs_seq 1 20000000 -1 17264 3411.416
qs_seq 1 20000000 -1 29640 3412.073
qs_seq 1 20000000 -1 14659 3413.516
qs_seq 1 20000000 -1 12500 3416.279
qs_seq 1 20000000 -1 11676 3417.094
qs_seq 1 20000000 -1 2682 3418.503
qs_seq 1 20000000 -1 24737 3428.460
qs_seq 1 20000000 -1 20980 3430.913
qs_seq 1 20000000 -1 14120 3431.149
qs_seq 1 20000000 -1 26700 3431.546
qs_seq 1 20000000 -1 13935 3432.187
qs_seq 1 20000000 -1 12500 3435.787
qs_seq 1 20000000 -1 4240 3435.848
qs_seq 1 20000000 -1 2682 3437.374
qs_seq 1 20000000 -1 29321 3438.756
qs_seq 1 20000000 -1 22484 3442.943
qs_seq 1 20000000 -1 16526 3455.477
qs_seq 1 20000000 -1 32129 3455.546
qs_seq 1 50000000 -1 29670 8802.391
qs_seq 1 50000000 -1 11795 8975.763
qs_seq 1 50000000 -1 1311 8982.653
qs_seq 1 50000000 -1 4377 8985.764
qs_seq 1 50000000 -1 3110 8997.793
qs_seq 1 50000000 -1 14622 9004.529
qs_seq 1 50000000 -1 3032 9014.655
qs_seq 1 50000000 -1 13125 9015.647
qs_seq 1 50000000 -1 12921 9015.930
qs_seq 1 50000000 -1 29670 9027.293
qs_seq 1 50000000 -1 32405 9044.708
qs_seq 1 50000000 -1 6517 9048.515
qs_seq 1 50000000 -1 8029 9052.167
qs_seq 1 50000000 -1 29922 9053.323
qs_seq 1 50000000 -1 13132 9053.649
qs_seq 1 50000000 -1 13132 9062.860
qs_seq 1 50000000 -1 17264 9069.557
qs_seq 1 50000000 -1 14120 9070.086
qs_seq 1 50000000 -1 13935 9093.539
qs_seq 1 50000000 -1 18003 9093.697
qs_seq 1 100000000 -1 14240 18266.157
qs_seq 1 100000000 -1 13125 18650.561
qs_seq 1 100000000 -1 25868 18652.813
qs_seq 1 100000000 -1 8195 18683.152
qs_seq 1 100000000 -1 12418 18690.629
qs_seq 1 100000000 -1 14240 18691.699
qs_seq 1 100000000 -1 29321 18723.815
qs_seq 1 100000000 -1 10234 18772.369
qs_seq 1 100000000 -1 15637 18786.572
qs_seq 1 100000000 -1 20614 18793.604
qs_seq 1 100000000 -1 29640 18801.399
qs_seq 1 100000000 -1 25988 18808.010
qs_seq 1 100000000 -1 10675 18816.948
qs_seq 1 100000000 -1 8029 18830.953
qs_seq 1 100000000 -1 11676 18836.039
qs_seq 1 100000000 -1 15637 18842.795
qs_seq 1 100000000 -1 3638 18843.056
qs_seq 1 100000000 -1 11795 18872.071
qs_seq 1 100000000 -1 14622 18875.528
qs_seq 1 100000000 -1 15244 18890.014
qs_seq 1 200000000 -1 16526 38666.529
qs_seq 1 200000000 -1 20614 38696.982
qs_seq 1 200000000 -1 22484 38741.928
qs_seq 1 200000000 -1 17401 38763.403
qs_seq 1 200000000 -1 12418 38820.107
qs_seq 1 200000000 -1 15817 38861.683
qs_seq 1 200000000 -1 3110 38892.969
qs_seq 1 200000000 -1 21724 38951.204
qs_seq 1 200000000 -1 4989 38984.310
qs_seq 1 200000000 -1 32405 39037.846
