cilk0 50000000 avg 10250.54 5214.6746190476 3697.2988571429 2723.6254285714 2264.3820952381 1871.5470952381 1655.8490476191 1443.3795714286 1312.5980952381 1198.3184285714 1116.4570476191 1048.8777619048 994.0569047619 946.9243333333 898.3555714286 855.5536666667 860.3478571429 829.8643809524 752.0374285714 784.7483333333 736.5311428571 725.0917619048 671.0061428571 674.9446666667 673.5189047619 672.4134285714 663.9006666667 639.9925238095 649.7108095238 653.5208095238 632.1742380952 612.7461904762 639.3712380952 625.9566666667 595.5236190476 608.586952381
cilk0 50000000 max 10364.549 5278.428 3818.884 2757.431 2303.115 1906.725 1674.223 1466.005 1330.261 1230.065 1153.546 1077.183 1061.735 1032.827 988.652 956.309 937.389 931.402 908.522 940.458 870.26 867.63 784.021 811.964 818.802 788.999 774.561 745.503 737.156 802.184 700.038 753.952 755.9 742.697 678.582 740.856
cilk0 50000000 min 10106.121 5111.703 3586.225 2694.55 2208.538 1844.179 1636.203 1421.28 1287.652 1147.789 1073.311 1006.075 925.654 864.841 813.766 768.419 732.863 705.137 679.463 678.397 652.989 644.287 627.312 622.936 613.387 597.929 589.35 592.341 588.988 573.194 573.73 560.312 558.154 548.515 544.406 550.137
cilk0 50000000 std 58.9192737959 43.9939287828 65.3456657119 14.1275147587 27.2895609289 14.7151196458 11.8500037109 11.8254195764 12.2594392282 18.7555833142 22.0101789826 17.2036057584 41.3908866562 49.0798302058 54.0346322848 56.2655110821 60.8626874483 60.499471608 72.0711131387 74.9190314549 66.0755361002 64.7623797091 42.7094785994 48.7789582734 57.0544691211 60.7631000901 57.9052129608 47.9026469369 49.1925507517 63.4880540847 40.8069132071 52.6356617396 54.9989208657 62.5634899788 34.0528468949 58.6898761785
cilk1 50000000 avg 11492.6889 5728.998952381 4081.582952381 2986.7993809524 2484.7153809524 2055.9625714286 1805.047 1576.791 1427.2700952381 1296.2540476191 1198.7798095238 1134.3390476191 1076.0786190476 1045.0310952381 991.3478095238 942.7066190476 926.0888095238 869.5146190476 844.7147142857 830.4745714286 809.3604761905 752.9210952381 731.1333809524 736.6575238095 719.9634285714 698.3748571429 684.8950952381 688.5410952381 668.9745238095 655.4833333333 650.7567142857 648.8407619048 627.018 612.706047619 622.232 626.332047619
cilk1 50000000 max 11685.292 5806.345 4287.694 3062.502 2531.302 2085.959 1841.707 1602.54 1464.167 1325.737 1227.145 1183.11 1126.42 1087.844 1068.096 1021.107 995.671 974.396 962.46 895.743 874.885 874.882 833.985 826.999 807.026 784.686 785.367 841.021 761.258 760.711 818.097 778.509 754.853 702.929 763.77 805.102
cilk1 50000000 min 11402.736 5683.107 3947.462 2953.089 2447.824 2035.513 1775.889 1531.845 1411.781 1251.671 1153.352 1067.579 1003.313 960.215 874.138 857.638 810.674 742.662 736.516 710.974 713.688 673.387 657.553 671.639 653.592 648.283 630.377 622.672 619.251 610.189 603.328 593.379 588.695 580.181 572.692 581.723
cilk1 50000000 std 68.5013057101 36.1404722472 82.3049406345 27.8550303634 21.9235931692 12.3141305035 17.3301056258 14.463274771 13.2022821471 16.8444994033 18.6279360414 28.485488789 29.6691118817 33.9384210518 56.3996734899 43.9309807465 50.9822970722 65.4582776893 59.3436309987 56.8007566425 39.8868821038 59.1648788175 50.7952246943 43.8723922104 52.4646823936 45.0710797444 45.928971212 57.5302598777 43.5779567575 39.3726220404 58.0855973862 55.4503233542 47.6266814086 30.0191594327 50.9160336731 52.6307874171
cilk2 50000000 avg 8360.46055 4276.9304761905 3001.0267619048 2257.2187619048 1873.4717142857 1566.5542380952 1371.169952381 1201.1527619048 1089.5314761905 1003.1275714286 937.6155238095 878.6500952381 841.6288095238 805.0603809524 777.565 739.4803809524 709.6825714286 701.574952381 671.3717142857 644.0442380952 634.9353333333 610.3520952381 611.5090952381 567.517047619 567.6899047619 572.8213809524 534.5861428571 545.5582380952 550.8186190476 527.5053333333 540.660952381 531.1434285714 512.2010952381 513.9771428571 525.0986666667 503.6599047619
cilk2 50000000 max 8471.6 4344.595 3128.512 2293.612 1911.943 1603.467 1400.782 1235.534 1114.045 1039.987 963.761 917.98 895.034 873.276 833.855 816.518 780.352 772.339 734.857 717.859 709.038 707.521 748.421 652.602 633.303 642.28 640.506 656.183 697.412 616.839 765.557 651.277 645.612 609.836 629.443 630.228
