cilk0 5000000 avg 964.29995 559.1031428571 408.034047619 323.6056190476 270.2392857143 236.3416190476 206.4683809524 195.1815238095 175.6743333333 164.6278571429 157.0494285714 151.5306190476 149.3281904762 142.7857619048 139.1529047619 138.4480952381 137.1175714286 127.7578571429 132.6201428571 129.0642380952 131.6348571429 133.7747142857 141.0631428571 130.3198095238 136.8509047619 130.0452380952 132.4355714286 132.5652380952 133.1217619048 149.4741904762 137.7651428571 142.1078571429 143.2041904762 131.2530952381 144.0909047619 132.3238571429
cilk0 5000000 max 971.42 596.856 429.161 330.406 278.584 244.793 217.696 204.158 187.805 174.739 169.065 163.386 161.966 160.54 158.396 155.968 153.808 151.181 154.715 166.74 160.557 174.267 176.082 169.337 175.517 174.485 187.725 183.454 209.791 220.206 221.543 206.308 225.723 185.625 232.661 234.055
cilk0 5000000 min 957.007 516.453 362.664 315.565 253.571 222.58 168.438 177.924 153.616 125.547 131.584 122.044 126.861 124.074 116.574 107.753 119.291 105.61 102.076 103.885 100.88 98.927 107.698 94.566 100.767 103.412 106.76 87.608 99.937 100.57 99.94 90.195 97.436 101.704 101.394 98.189
cilk0 5000000 std 4.2824079733 31.1166150991 20.3300063907 4.1982976845 6.4054388932 5.8479129822 11.9717536455 5.96298835 7.4074695702 12.6806458601 9.4646454639 10.9162716597 9.1940710331 9.5126143405 10.8607969869 11.7043496227 10.7256505843 10.9307697409 13.0233290609 14.6274494219 16.9929445868 20.0726027838 18.8072460724 21.9457115369 23.231308764 17.682434439 27.4893250037 29.1260851745 28.2496243124 40.490748959 36.6916643085 41.1262997938 39.0569854682 25.6575233273 34.6177142341 30.0044046738
cilk1 5000000 avg 1100.12875 578.8982380952 432.5027619048 357.1111428571 297.0132380952 260.0203809524 235.3441904762 212.5532380952 195.3522857143 179.4528095238 174.7176190476 168.8012380952 159.3632857143 158.0748095238 156.7301904762 147.0047142857 147.9607142857 147.4479047619 145.2624285714 142.9885238095 144.9559047619 146.3213333333 146.4172857143 141.8241428571 152.862 152.8032380952 149.9611428571 133.8212857143 135.5545714286 142.8624285714 146.0103333333 144.0269047619 147.047 137.729952381 153.655952381 140.922
cilk1 5000000 max 1127.057 593.14 472.978 364.336 304.74 267.171 243.065 222.409 204.481 191.689 184.504 178.675 174.724 172.125 169.26 164.463 163.583 162.886 162.471 158.964 168.551 169.611 201.652 187.484 192.524 185.107 172.438 188.336 208.733 192.883 199.17 216.096 202.309 179.645 235.004 223.657
cilk1 5000000 min 1082.186 539.36 394.838 347.21 269.247 242.845 228.046 194.062 182.961 149.773 142.84 137.774 145.672 124.208 135.873 125.244 118.129 122.392 124.212 110.855 120.036 111.611 113.112 112.873 114.474 112.484 112.216 107.4 96.149 108.347 103.874 101.611 103.559 95.94 107.376 111.17
cilk1 5000000 std 11.17212453 10.4800744554 23.4912367893 4.7299180044 9.7901950486 6.6467135223 2.9960470894 6.5440993338 6.5644937668 11.8430615789 10.501911714 12.046233274 8.5457014173 11.2450362055 10.0776988922 11.7102190165 12.1100022838 13.2708389143 11.6538658589 13.5384152788 15.7667133192 17.3375886049 21.9250960115 20.3805650248 22.3292316482 22.9459389041 19.1357352231 26.3837007756 31.3121130628 26.2853219641 29.0707736126 34.7446328271 29.9980392009 26.6237726618 39.5345629791 32.4358880501
cilk2 5000000 avg 782.17315 434.3092380952 324.3120952381 268.4856190476 228.684047619 196.8546190476 174.8427619048 155.4947619048 137.6385714286 135.7148571429 130.6585238095 123.4049047619 121.7238571429 117.0816190476 112.9209047619 116.061047619 109.7184285714 106.7755714286 106.2709047619 115.4692380952 111.0608571429 122.7187142857 116.9333809524 130.2475714286 113.1752380952 105.2939047619 127.3606666667 128.9969047619 107.214952381 141.5603333333 115.0616190476 129.3683333333 120.8184285714 150.9957619048 147.1963333333 136.4992380952
cilk2 5000000 max 791.563 440.299 365.786 288.083 244.571 211.357 193.789 176.051 156.319 152.785 145.872 141.563 137.185 132.485 129.808 128.672 124.038 130.289 125.786 152.847 166.171 154.805 166.587 236.523 211.737 176.472 200.084 220.917 197.955 266.207 197.763 219.666 230.083 253.99 302.987 271.997
cilk2 5000000 min 763.274 414.135 299.496 248.667 208.927 163.004 142.556 112.93 103.843 114.055 105.94 109.212 96.486 105.201 90.773 92.58 95.458 73.816 83.438 81.575 84.35 90.751 80.703 93.195 76.412 76.994 70.947 78.811 73.137 84.404 84.921 88.087 77.153 88.899 78.928 90.142
cilk2 5000000 std 7.1744569739 6.0661348312 14.3340539796 12.2953783572 9.5878301637 13.5203136298 11.3312274441 16.7972822799 13.1307480349 10.7052830476 10.2102958949 9.2978934921 10.205111358 8.3272350122 10.383909066 10.8649331221 8.1816758771 13.0999025247 13.3111642538 18.8886328539 24.6672247087 20.2932133856 24.8817923138 39.4806836334 36.6902703477 27.9542733458 41.9856303732 47.1301174547 30.4606665266 45.5250211283 31.7594417654 40.4957811992 45.9545768946 56.6961730357 70.5650567514 51.9910113346
openmp 5000000 avg 718.1958 439.094952381 279.9355714286 230.0638571429 194.7780952381 181.9873809524 163.0532857143 155.4106190476 147.3540952381 149.8407619048 146.7748095238 145.248952381 146.9547619048 143.7745238095 154.0112380952 152.4801428571 161.4825238095 166.3550952381 163.6363809524 178.316 185.265952381 190.5706190476 202.5305714286 206.5267619048 221.9580952381 231.781047619 241.771952381 252.113047619 269.9180952381 283.6240952381 299.5381428571 305.9977142857 334.5157142857 336.5394761905 359.1906666667 370.6763809524
openmp 5000000 max 733.118 483.295 329.651 265.143 221.092 234.792 198.968 187.16 173.583 193.583 170.651 167.847 167.373 168.337 182.171 178.358 191.575 186.323 186.923 221.363 216.871 224.894 241.69 249.184 255.862 285.049 290.369 288.522 303.54 317.494 364.834 336.751 391.719 394.663 420.762 421.29
