qs_mpi 1 1 10000000 2058.640
qs_mpi 1 1 10000000 2060.845
qs_mpi 1 1 10000000 2061.760
qs_mpi 1 1 10000000 2063.176
qs_mpi 1 1 10000000 2064.755
qs_mpi 1 1 10000000 2064.781
qs_mpi 1 1 10000000 2066.185
qs_mpi 1 1 10000000 2067.504
qs_mpi 1 1 10000000 2067.592
qs_mpi 1 1 10000000 2069.736
qs_mpi 1 1 10000000 2069.767
qs_mpi 1 1 10000000 2070.930
qs_mpi 1 1 10000000 2074.150
qs_mpi 1 1 10000000 2076.359
qs_mpi 1 1 10000000 2079.346
qs_mpi 1 1 10000000 2104.574
qs_mpi 1 1 10000000 2135.412
qs_mpi 1 1 10000000 2159.735
qs_mpi 1 1 10000000 2161.967
qs_mpi 1 2 10000000 1066.423
qs_mpi 1 2 10000000 1069.018
qs_mpi 1 2 10000000 1077.773
qs_mpi 1 2 10000000 1085.537
qs_mpi 1 2 10000000 1092.390
qs_mpi 1 2 10000000 1105.996
qs_mpi 1 2 10000000 1107.041
qs_mpi 1 2 10000000 1114.345
qs_mpi 1 2 10000000 1146.023
qs_mpi 1 2 10000000 1169.248
qs_mpi 1 2 10000000 1198.683
qs_mpi 1 2 10000000 1231.091
qs_mpi 1 2 10000000 1244.397
qs_mpi 1 2 10000000 1277.500
qs_mpi 1 2 10000000 1280.606
qs_mpi 1 2 10000000 1293.814
qs_mpi 1 2 10000000 1420.563
qs_mpi 1 2 10000000 1445.084
qs_mpi 1 2 10000000 1472.749
qs_mpi 1 2 10000000 1491.262
qs_mpi 1 4 10000000 571.813
qs_mpi 1 4 10000000 606.711
qs_mpi 1 4 10000000 616.654
qs_mpi 1 4 10000000 620.950
qs_mpi 1 4 10000000 636.967
qs_mpi 1 4 10000000 655.049
qs_mpi 1 4 10000000 656.967
qs_mpi 1 4 10000000 661.048
qs_mpi 1 4 10000000 663.364
qs_mpi 1 4 10000000 664.451
qs_mpi 1 4 10000000 669.856
qs_mpi 1 4 10000000 673.076
qs_mpi 1 4 10000000 673.399
qs_mpi 1 4 10000000 687.360
qs_mpi 1 4 10000000 715.048
qs_mpi 1 4 10000000 727.728
qs_mpi 1 4 10000000 727.774
qs_mpi 1 4 10000000 740.666
qs_mpi 1 4 10000000 745.097
qs_mpi 1 4 10000000 768.710
qs_mpi 1 8 10000000 361.208
qs_mpi 1 8 10000000 361.960
qs_mpi 1 8 10000000 364.610
qs_mpi 1 8 10000000 367.013
qs_mpi 1 8 10000000 373.034
qs_mpi 1 8 10000000 375.625
qs_mpi 1 8 10000000 380.904
qs_mpi 1 8 10000000 381.889
qs_mpi 1 8 10000000 387.433
qs_mpi 1 8 10000000 387.466
qs_mpi 1 8 10000000 390.927
qs_mpi 1 8 10000000 395.083
qs_mpi 1 8 10000000 404.068
qs_mpi 1 8 10000000 405.981
qs_mpi 1 8 10000000 407.218
qs_mpi 1 8 10000000 413.007
qs_mpi 1 8 10000000 429.049
qs_mpi 1 8 10000000 432.213
qs_mpi 1 8 10000000 432.820
qs_mpi 1 8 10000000 443.636
qs_mpi 1 16 10000000 183.301
qs_mpi 1 16 10000000 196.852
qs_mpi 1 16 10000000 198.423
qs_mpi 1 16 10000000 198.779
qs_mpi 1 16 10000000 198.999
qs_mpi 1 16 10000000 207.159
qs_mpi 1 16 10000000 207.592
qs_mpi 1 16 10000000 207.947
qs_mpi 1 16 10000000 226.746
qs_mpi 1 16 10000000 227.306
qs_mpi 1 16 10000000 229.204
qs_mpi 1 16 10000000 229.516
qs_mpi 1 16 10000000 232.051
qs_mpi 1 16 10000000 234.675
qs_mpi 1 16 10000000 235.428
qs_mpi 1 16 10000000 236.989
qs_mpi 1 16 10000000 240.669
qs_mpi 1 16 10000000 241.684
qs_mpi 1 16 10000000 250.111
qs_mpi 1 16 10000000 269.762
qs_mpi 2 16 10000000 181.122
qs_mpi 2 16 10000000 181.181
qs_mpi 2 16 10000000 184.440
qs_mpi 2 16 10000000 185.971
qs_mpi 2 16 10000000 189.614
qs_mpi 2 16 10000000 191.301
qs_mpi 2 16 10000000 191.661
qs_mpi 2 16 10000000 192.135
qs_mpi 2 16 10000000 196.465
qs_mpi 2 16 10000000 196.814
qs_mpi 2 16 10000000 196.931
qs_mpi 2 16 10000000 198.411
qs_mpi 2 16 10000000 199.608
qs_mpi 2 16 10000000 202.099
qs_mpi 2 16 10000000 202.625
qs_mpi 2 16 10000000 203.523
qs_mpi 2 16 10000000 205.556
qs_mpi 2 16 10000000 207.854
qs_mpi 2 16 10000000 215.304
qs_mpi 2 16 10000000 218.656
qs_mpi 4 16 10000000 112.989
qs_mpi 4 16 10000000 114.069
qs_mpi 4 16 10000000 114.113
qs_mpi 4 16 10000000 114.114
qs_mpi 4 16 10000000 117.296
qs_mpi 4 16 10000000 117.818
qs_mpi 4 16 10000000 119.138
qs_mpi 4 16 10000000 119.176
qs_mpi 4 16 10000000 119.479
qs_mpi 4 16 10000000 120.204
qs_mpi 4 16 10000000 120.667
qs_mpi 4 16 10000000 121.547
qs_mpi 4 16 10000000 121.790
qs_mpi 4 16 10000000 122.297
qs_mpi 4 16 10000000 122.420
qs_mpi 4 16 10000000 124.222
qs_mpi 4 16 10000000 125.148
qs_mpi 4 16 10000000 125.225
qs_mpi 4 16 10000000 128.081
qs_mpi 4 16 10000000 137.220
qs_mpi 8 16 10000000 96.979
qs_mpi 8 16 10000000 96.982
qs_mpi 8 16 10000000 97.275
qs_mpi 8 16 10000000 97.389
qs_mpi 8 16 10000000 97.706
qs_mpi 8 16 10000000 97.778
qs_mpi 8 16 10000000 97.813
qs_mpi 8 16 10000000 97.922
qs_mpi 8 16 10000000 98.713
qs_mpi 8 16 10000000 98.964
qs_mpi 8 16 10000000 99.285
qs_mpi 8 16 10000000 99.336
qs_mpi 8 16 10000000 99.787
qs_mpi 8 16 10000000 101.223
qs_mpi 8 16 10000000 101.324
qs_mpi 8 16 10000000 101.969
qs_mpi 8 16 10000000 102.090
qs_mpi 8 16 10000000 102.560
qs_mpi 8 16 10000000 107.326
qs_mpi 8 16 10000000 109.263
qs_mpi 16 16 10000000 90.816
qs_mpi 16 16 10000000 90.886
qs_mpi 16 16 10000000 91.230
qs_mpi 16 16 10000000 91.998
qs_mpi 16 16 10000000 92.561
qs_mpi 16 16 10000000 92.926
qs_mpi 16 16 10000000 93.180
qs_mpi 16 16 10000000 93.253
qs_mpi 16 16 10000000 93.405
qs_mpi 16 16 10000000 93.789
qs_mpi 16 16 10000000 94.172
qs_mpi 16 16 10000000 94.184
qs_mpi 16 16 10000000 94.318
qs_mpi 16 16 10000000 94.944
qs_mpi 16 16 10000000 95.431
qs_mpi 16 16 10000000 95.904
qs_mpi 16 16 10000000 96.007
qs_mpi 16 16 10000000 96.229
qs_mpi 16 16 10000000 100.149
qs_mpi 16 16 10000000 110.428
qs_mpi 32 16 10000000 101.310
qs_mpi 32 16 10000000 103.891
qs_mpi 32 16 10000000 103.969
qs_mpi 32 16 10000000 104.037
qs_mpi 32 16 10000000 104.229
qs_mpi 32 16 10000000 104.248
qs_mpi 32 16 10000000 104.252
qs_mpi 32 16 10000000 104.641
qs_mpi 32 16 10000000 104.859
qs_mpi 32 16 10000000 104.966
qs_mpi 32 16 10000000 105.263
qs_mpi 32 16 10000000 105.443
qs_mpi 32 16 10000000 105.816
qs_mpi 32 16 10000000 106.006
qs_mpi 32 16 10000000 106.161
qs_mpi 32 16 10000000 106.267
qs_mpi 32 16 10000000 106.295
qs_mpi 32 16 10000000 106.925
qs_mpi 32 16 10000000 110.635
qs_mpi 32 16 10000000 111.278
qs_mpi 1 1 100000000 23257.830
qs_mpi 1 1 100000000 23261.711
qs_mpi 1 1 100000000 23280.776
qs_mpi 1 1 100000000 23310.780
qs_mpi 1 1 100000000 23325.476
qs_mpi 1 1 100000000 23346.787
qs_mpi 1 1 100000000 23347.617
qs_mpi 1 1 100000000 23361.285
qs_mpi 1 1 100000000 23368.881
qs_mpi 1 1 100000000 23370.644
qs_mpi 1 1 100000000 23371.541
qs_mpi 1 1 100000000 23378.097
qs_mpi 1 1 100000000 23402.153
qs_mpi 1 1 100000000 23405.170
qs_mpi 1 1 100000000 23466.287
qs_mpi 1 1 100000000 23725.408
qs_mpi 1 1 100000000 24222.582
qs_mpi 1 1 100000000 24245.471
qs_mpi 1 1 100000000 24278.883
qs_mpi 1 1 100000000 24501.710
qs_mpi 1 2 100000000 11991.436
qs_mpi 1 2 100000000 12142.259
qs_mpi 1 2 100000000 12252.628
qs_mpi 1 2 100000000 12363.761
qs_mpi 1 2 100000000 12368.458
qs_mpi 1 2 100000000 12517.484
qs_mpi 1 2 100000000 12659.822
qs_mpi 1 2 100000000 12703.553
qs_mpi 1 2 100000000 12929.398
qs_mpi 1 2 100000000 13400.643
qs_mpi 1 2 100000000 13557.159
qs_mpi 1 2 100000000 13788.127
qs_mpi 1 2 100000000 13820.056
qs_mpi 1 2 100000000 14200.256
qs_mpi 1 2 100000000 14787.950
qs_mpi 1 2 100000000 15020.538
qs_mpi 1 2 100000000 15099.993
qs_mpi 1 2 100000000 15417.961
qs_mpi 1 2 100000000 15575.053
qs_mpi 1 2 100000000 16004.063
qs_mpi 1 2 100000000 16569.146
qs_mpi 1 4 100000000 6855.999
qs_mpi 1 4 100000000 6899.205
qs_mpi 1 4 100000000 6947.536
qs_mpi 1 4 100000000 6963.696
qs_mpi 1 4 100000000 6975.197
qs_mpi 1 4 100000000 6998.924
qs_mpi 1 4 100000000 7060.534
qs_mpi 1 4 100000000 7141.818
qs_mpi 1 4 100000000 7240.514
qs_mpi 1 4 100000000 7384.820
qs_mpi 1 4 100000000 7489.468
qs_mpi 1 4 100000000 7772.293
qs_mpi 1 4 100000000 7947.538
qs_mpi 1 4 100000000 7960.620
qs_mpi 1 4 100000000 8173.386
qs_mpi 1 4 100000000 8239.255
qs_mpi 1 4 100000000 8359.321
qs_mpi 1 4 100000000 8380.620
qs_mpi 1 4 100000000 8482.147
qs_mpi 1 4 100000000 8549.674
qs_mpi 1 4 100000000 9602.337
qs_mpi 1 8 100000000 3742.652
qs_mpi 1 8 100000000 3830.413
qs_mpi 1 8 100000000 3895.830
qs_mpi 1 8 100000000 3932.790
qs_mpi 1 8 100000000 4102.205
qs_mpi 1 8 100000000 4119.611
qs_mpi 1 8 100000000 4161.057
qs_mpi 1 8 100000000 4167.767
qs_mpi 1 8 100000000 4264.008
qs_mpi 1 8 100000000 4270.122
qs_mpi 1 8 100000000 4370.430
qs_mpi 1 8 100000000 4407.476
qs_mpi 1 8 100000000 4425.835
qs_mpi 1 8 100000000 4455.868
qs_mpi 1 8 100000000 4484.131
qs_mpi 1 8 100000000 4580.406
qs_mpi 1 8 100000000 4630.717
qs_mpi 1 8 100000000 4684.902
qs_mpi 1 8 100000000 4788.747
qs_mpi 1 8 100000000 4876.606
qs_mpi 1 8 100000000 6181.899
qs_mpi 1 16 100000000 2114.927
qs_mpi 1 16 100000000 2158.092
qs_mpi 1 16 100000000 2200.412
qs_mpi 1 16 100000000 2227.132
qs_mpi 1 16 100000000 2229.389
qs_mpi 1 16 100000000 2320.584
qs_mpi 1 16 100000000 2336.316
qs_mpi 1 16 100000000 2346.148
qs_mpi 1 16 100000000 2394.737
qs_mpi 1 16 100000000 2456.304
qs_mpi 1 16 100000000 2479.053
qs_mpi 1 16 100000000 2537.332
qs_mpi 1 16 100000000 2554.689
